"treeID","lat","lon","y","x","code8","genus","species","crown","dbh","elev","slope","swale","code2","crown_2008","crown_2016","dbh_2008","dbh_2012","dbh_2016","scientific"
141,40.6648150070558,-77.9061893188833,147854.1137,586793.0871,"quercusAlba","Quercus","alba",NA,"DEAD","269.76828599999999","N","SW","QUAL","CD","Dead",26.162,"27.2","DEAD","Quercus alba"
142,40.6647716529963,-77.9063409548016,147849.3222,586780.2567,"quercusAlba","Quercus","alba",2,"29.5","267.57552299999998","N","P","QUAL","CD","CD",27.686,"29.3","29.5","Quercus alba"
143,40.6647703565653,-77.9063046118249,147849.1728,586783.3295,"quercusAlba","Quercus","alba",2,"22.5","267.94080600000001","N","P","QUAL","CD","CD",21.336,"22.5","22.5","Quercus alba"
144,40.6647521053165,-77.9063866642514,147847.1584,586776.3878,"quercusAlba","Quercus","alba",2,"31.2","266.66050300000001","N","P","QUAL","CD","CD",27.432,"31.4","31.2","Quercus alba"
145,40.6645681188329,-77.9064647143693,147826.739581,586769.751913,"liriodenTulipife","Liriodendron","tulipifera",1,"37.4","261.40243900000002","N","P","LITU","CD","D",35.56,"36.799999999999997","37.4","Liriodendron tulipifera"
146,40.6645708501574,-77.9063964489129,147827.032652036,586775.524793002,"quercusAlba","Quercus","alba",2,"DEAD","N/A","N","P","QUAL","CD","CD",35.052,"37.4","DEAD","Quercus alba"
147,40.6646172433904,-77.9063889666022,147832.1832,586776.1666,"quercusAlba","Quercus","alba",2,"43","262.271095","N","P","QUAL","CD","CD",41.148,"44.2","43","Quercus alba"
148,40.6646426351005,-77.9064197823444,147835.0074,586773.5659,"quercusAlba","Quercus","alba",2,"37.799999999999997","262.60178300000001","N","P","QUAL","CD","CD",35.814,"37.799999999999997","37.799999999999997","Quercus alba"
149,40.6646479191015,-77.9064030349866,147835.591646,586774.983049,"quercusAlba","Quercus","alba",2,"39","263.21364799999998","N","P","QUAL","CD","CD",36.068,"38.9","39","Quercus alba"
150,40.664690298159,-77.9063440127617,147840.288729095,586779.982134482,"quercusAlba","Quercus","alba",2,"37.9","N/A","N","P","QUAL","CD","CD",35.306,"37.5","37.9","Quercus alba"
151,40.664674878441,-77.9062840864784,147838.5675,586785.0463,"quercusAlba","Quercus","alba",1,"59","265.319389","N","P","QUAL","D","D",54.864,"59.7","59","Quercus alba"
152,40.6646977397375,-77.9062847604906,147841.1062,586784.9938,"quercusAlba","Quercus","alba",2,"26.9","265.89016400000003","N","P","QUAL","CD","CD",26.162,"27","26.9","Quercus alba"
153,40.6647285039364,-77.9062362009454,147844.5151,586789.1059,"caryaTormento","Carya","tormentosa",2,"33.4","267.23720500000002","N","SW","CATO","CD","CD",32.258,"33.6","33.4","Carya tormentosa"
154,40.6647638497312,-77.9061825666734,147848.432,586793.648,"quercusAlba","Quercus","alba",2,"27","268.71999399999999","N","SW","QUAL","I","CD",25.908,"26.2","27","Quercus alba"
155,40.6647801733179,-77.9061596366565,147850.2412,586795.5901,"quercusAlba","Quercus","alba",1,"38","269.30409800000001","N","SW","QUAL","D","D",35.56,"36.9","38","Quercus alba"
156,40.6648088035504,-77.9060726529865,147853.4074,586802.9508,"quercusAlba","Quercus","alba",2,"27.8","270.329185","N","SW","QUAL","CD","CD",25.4,"26.8","27.8","Quercus alba"
157,40.664767248622,-77.9060713561692,147848.7928,586803.0523,"quercusAlba","Quercus","alba",1,"33.5","269.537553","N","SW","QUAL","D","D",31.242,"33.1","33.5","Quercus alba"
158,40.664820524527,-77.9059813595272,147854.6953,586810.6726,"caryaGlabra","Carya","glabra",2,"45.5","271.096022","N","P","CAGL","D","CD",43.942,"45.1","45.5","Carya glabra"
159,40.6647602573929,-77.9060146717021,147848.008,586807.844,"quercusAlba","Quercus","alba",2,"28.7","269.39099700000003","N","P","QUAL","CD","CD",27.432,"28.2","28.7","Quercus alba"
160,40.664717774893,-77.9060053462422,147843.2892,586808.6242,"quercusAlba","Quercus","alba",1,"33.299999999999997","268.47779300000002","N","P","QUAL","D","D",30.734,"33.799999999999997","33.299999999999997","Quercus alba"
161,40.6647077424382,-77.9060216752264,147842.1776,586807.2415,"quercusAlba","Quercus","alba",2,"31.7","268.15253899999999","N","P","QUAL","CD","CD",28.702,"30.7","31.7","Quercus alba"
162,40.6647103434433,-77.9060509596927,147842.4708,586804.7658,"quercusAlba","Quercus","alba",2,"32","267.845032","N","P","QUAL","CD","CD",28.956,"31.1","32","Quercus alba"
163,40.6647040531306,-77.9061031441221,147841.7801,586800.352,"quercusAlba","Quercus","alba",1,"36.200000000000003","267.68008600000002","N","SW","QUAL","D","D",33.782,"34.9","36.200000000000003","Quercus alba"
164,40.6646897157965,-77.9062091196514,147840.203877,586791.388197,"acerSaccharu","Acer","saccharum",2,"41.1","266.39561600000002","N","SW","ACSA","CD","CD",39.37,"40.1","41.1","Acer saccharum"
165,40.664626260306,-77.9062187793946,147833.159,586790.558932,"quercusAlba","Quercus","alba",2,"36","264.29941200000002","N","SW","QUAL","D","CD",33.782,"36.299999999999997","36","Quercus alba"
166,40.6645665635022,-77.9062745522893,147826.5384,586785.8312,"tsugaCanadens","Tsuga","canadensis",3,"27.8","262.55852199999998","N","SW","TSCA","I","I",26.67,"27.5","27.8","Tsuga canadensis"
167,40.6645565566867,-77.9062738312831,147825.4271,586785.8902,"tsugaCanadens","Tsuga","canadensis",2,"36.200000000000003","262.16269699999998","N","SW","TSCA","CD","CD",35.814,"35.799999999999997","36.200000000000003","Tsuga canadensis"
168,40.6645362359907,-77.9061934918027,147823.1586,586792.6795,"tsugaCanadens","Tsuga","canadensis",2,"30.2","262.4246","N","SW","TSCA","CD","CD",29.464,"30.3","30.2","Tsuga canadensis"
169,40.6645258529413,-77.9061177179199,147821.9943,586799.0847,"pinusStrobus","Pinus","strobus",1,"43.5","262.82990000000001","N","P","PIST","D","D",41.656,"43.7","43.5","Pinus strobus"
170,40.6645895996697,-77.9060739352509,147829.066418,586802.799357,"fagusGrandifo","Fagus","grandifolia",2,"42.2","264.28701100000001","N","P","FAGR","CD","CD",42.418,"41.5","42.2","Fagus grandifolia"
171,40.6645772113575,-77.9060747645798,147827.6909,586802.7268,"fagusGrandifo","Fagus","grandifolia",2,"DEAD","263.79930000000002","N","P","FAGR","CD","CD",40.132,"44.9","DEAD","Fagus grandifolia"
172,40.6646064669727,-77.9060731129346,147830.9393,586802.8722,"tsugaCanadens","Tsuga","canadensis",3,"30.2","264.505","N","P","TSCA","I","I",29.21,"29.9","30.2","Tsuga canadensis"
173,40.6646168641147,-77.9061110143649,147832.0995,586799.6694,"quercusAlba","Quercus","alba",2,"47.1","264.7808","N","P","QUAL","CD","CD",43.434,"46.7","47.1","Quercus alba"
174,40.6646052637348,-77.906122702574,147830.8131,586798.6788,"tsugaCanadens","Tsuga","canadensis",2,"42.4","264.26549999999997","N","P","TSCA","CD","CD",40.132,"41.2","42.4","Tsuga canadensis"
175,40.6646361111971,-77.9061560922448,147834.243503,586795.861518,"tsugaCanadens","Tsuga","canadensis",3,"29.1","264.88280800000001","N","SW","TSCA","I","I",27.432,"28.8","29.1","Tsuga canadensis"
176,40.6645139721339,-77.9059891326525,147820.6558,586809.9552,"tsugaCanadens","Tsuga","canadensis",2,"37.700000000000003","263.47634399999998","N","SW","TSCA","CD","CD",36.068,"37.4","37.700000000000003","Tsuga canadensis"
177,40.6645258888754,-77.9059073881316,147821.966871,586816.869638,"fagusGrandifo","Fagus","grandifolia",NA,"DEAD","263.88656600000002","N","SW","FAGR","I","Dead",25.4,"26.8","DEAD","Fagus grandifolia"
178,40.6645863045863,-77.90602962813,147828.6939,586806.5452,"tsugaCanadens","Tsuga","canadensis",NA,"DEAD","264.14609999999999","N","P","TSCA","I","Dead",39.624,"40.700000000000003","DEAD","Tsuga canadensis"
179,40.6646228337352,-77.9060182706723,147832.748529,586807.512722,"acerRubrum","Acer","rubrum",NA,"DEAD","265.26072299999998",NA,NA,"ACRU","CD","Dead",27.432,"DEAD","DEAD","Acer rubrum"
180,40.6646108876419,-77.9059828376186,147831.4167,586810.5065,"pinusStrobus","Pinus","strobus",1,"53.5","265.01409999999998","N","SW","PIST","D","D",49.784,"52.5","53.5","Pinus strobus"
181,40.6645926612055,-77.905941506167,147829.3866,586813.9978,"tsugaCanadens","Tsuga","canadensis",2,"48.3","264.3365","N","SW","TSCA","I","CD",46.99,"48.4","48.3","Tsuga canadensis"
182,40.6645790234312,-77.9059072563214,147827.8671,586816.8912,"pinusStrobus","Pinus","strobus",1,"53","264.38260000000002","N","SW","PIST","D","D",50.8,"53.5","53","Pinus strobus"
183,40.664576211345,-77.9059003160415,147827.5538,586817.4775,"quercusAlba","Quercus","alba",2,"35.5","264.19900000000001","N","SW","QUAL","CD","CD",34.036,"35.299999999999997","35.5","Quercus alba"
184,40.6645303979224,-77.9058698401243,147822.461967,586820.045482,"tsugaCanadens","Tsuga","canadensis",2,"31.6","264.06134400000002","N","SW","TSCA","I","CD",29.718,"30.7","31.6","Tsuga canadensis"
185,40.664523716465,-77.9058186780784,147821.7124,586824.3703,"quercusAlba","Quercus","alba",2,"44.7","264.08040599999998","N","SW","QUAL","CD","CD",41.402,"45.4","44.7","Quercus alba"
186,40.6645454652264,-77.90580487515,147824.1254,586825.5417,"quercusAlba","Quercus","alba",2,"44.7","264.37814300000002","N","SW","QUAL","CD","CD",41.402,"44.1","44.7","Quercus alba"
187,40.6645405211703,-77.9057801077126,147823.5727,586827.635,"quercusAlba","Quercus","alba",2,"45.7","264.39716299999998","N","SW","QUAL","CD","CD",42.164,"44.5","45.7","Quercus alba"
188,40.6645796351607,-77.9057616322107,147827.9133,586829.2049,"tsugaCanadens","Tsuga","canadensis",3,"36.4","264.76452","N","SW","TSCA","I","I",35.56,"37.4","36.4","Tsuga canadensis"
189,40.6645921374446,-77.9057649997348,147829.3021,586828.9226,"quercusRubra","Quercus","rubra",2,"36.6","265.179014","N","SW","QURU","CD","CD",33.274,"35","36.6","Quercus rubra"
190,40.6646151656766,-77.9058699890866,147831.8749,586820.0495,"tsugaCanadens","Tsuga","canadensis",2,"35","264.92039999999997","N","SW","TSCA","I","CD",35.052,"34.9","35","Tsuga canadensis"
191,40.6646047658659,-77.9058185997866,147830.7124,586824.3928,"tsugaCanadens","Tsuga","canadensis",2,"35","265.080511","N","SW","TSCA","I","CD",33.02,"35.200000000000003","35","Tsuga canadensis"
192,40.6646193344241,-77.9057995352379,147832.3273,586826.0077,"tsugaCanadens","Tsuga","canadensis",2,"45.2","265.832989","N","SW","TSCA","CD","CD",42.926,"45.5","45.2","Tsuga canadensis"
193,40.6646070306413,-77.9057321878489,147830.951,586831.7,"tsugaCanadens","Tsuga","canadensis",3,"37.700000000000003","265.926132","N","SW","TSCA","I","I",35.814,"37.1","37.700000000000003","Tsuga canadensis"
194,40.6645937401341,-77.9057323545697,147829.4752,586831.6833,"quercusRubra","Quercus","rubra",1,"51","265.47394700000001","N","SW","QURU","D","D",48.006,"49.8","51","Quercus rubra"
195,40.6646580769313,-77.9057666520478,147836.6245,586828.7958,"quercusAlba","Quercus","alba",3,"25.8","267.24991499999999","N","SW","QUAL","CD","I",25.146,"25.5","25.8","Quercus alba"
196,40.6646765539512,-77.905775679301,147838.6776,586828.0361,"tsugaCanadens","Tsuga","canadensis",3,"34.1","267.546223","N","SW","TSCA","I","I",32.766,"34.4","34.1","Tsuga canadensis"
197,40.6646837062553,-77.9058003691201,147839.4755,586825.9498,"quercusAlba","Quercus","alba",2,"34.700000000000003","267.464314","N","SW","QUAL","CD","CD",32.004,"36.299999999999997","34.700000000000003","Quercus alba"
198,40.6647258398576,-77.9058314422531,147844.1588,586823.3306,"quercusAlba","Quercus","alba",2,"35.700000000000003","268.138328","N","SW","QUAL","CD","CD",33.528,"36.200000000000003","35.700000000000003","Quercus alba"
199,40.6647408648757,-77.9058292229721,147845.8269,586823.5212,"quercusRubra","Quercus","rubra",2,"44.7","268.69503200000003","N","SW","QURU","CD","CD",42.926,"44.7","44.7","Quercus rubra"
200,40.6646811805129,-77.9059341615152,147839.215,586814.6362,"quercusAlba","Quercus","alba",2,"33.200000000000003","266.89649400000002","N","SW","QUAL","?","CD",29.972,"32.299999999999997","33.200000000000003","Quercus alba"
201,40.6648009695455,-77.905933192269,147852.516653,586814.741644,"acerSaccharu","Acer","saccharum",3,"27.7","270.23380200000003","N","P","ACSA","I","I",26.162,"27.4","27.7","Acer saccharum"
202,40.6648993340549,-77.9059302506582,147863.438957,586815.009664,"quercusVelatina","Quercus","velatina",1,"52.1","273.22720299999997","N","P","QUVE","D","D",49.022,"51.2","52.1","Quercus velatina"
203,40.6648567737017,-77.9058880166239,147858.7066,586818.5725,"quercusPrinus","Quercus","prinus",2,"44.4","272.14468399999998","N","P","QUPR","CD","CD",40.132,"42.5","44.4","Quercus prinus"
204,40.6649412614578,-77.9059056373939,147868.091049755,586817.099104356,"quercusAlba","Quercus","alba",2,"31","N/A","N","P","QUAL","CD","CD",28.956,"30","31","Quercus alba"
205,40.6649082259258,-77.9059741702965,147864.4329,586811.2977,"quercusPrinus","Quercus","prinus",2,"31.5","273.151636","N","P","QUPR","CD","CD",29.464,"30.8","31.5","Quercus prinus"
206,40.6649736895562,-77.9059459554018,147871.698,586813.6963,"quercusAlba","Quercus","alba",2,"22.5","274.854896","N","P","QUAL","CD","CD",21.844,"22.6","22.5","Quercus alba"
207,40.6649753919284,-77.9059242721503,147871.8838,586815.5301,"quercusAlba","Quercus","alba",2,"28.9","274.99539800000002","N","P","QUAL","D","CD",26.924,"29.4","28.9","Quercus alba"
208,40.6649558668419,-77.9058903407863,147869.7106,586818.3954,"quercusAlba","Quercus","alba",2,"29.8","274.88138099999998","N","P","QUAL","D","CD",27.94,"29.5","29.8","Quercus alba"
209,40.6650187456444,-77.9059540746244,147876.7024,586813.0186,"quercusAlba","Quercus","alba",NA,"DEAD","275.80010399999998","N","P","QUAL","D","Dead",27.686,"28.8","DEAD","Quercus alba"
210,40.6650387414305,-77.9058689816887,147878.9101,586820.2177,"quercusAlba","Quercus","alba",1,"40.299999999999997","276.90472399999999","N","P","QUAL","D","D",37.846,"40","40.299999999999997","Quercus alba"
211,40.6651350190057,-77.9059192056811,147889.6086,586815.9898,"quercusAlba","Quercus","alba",2,"27.8","278.24985299999997","N","P","QUAL","CD","CD",25.908,"28","27.8","Quercus alba"
212,40.6651291291981,-77.9059983945961,147888.9664,586809.2927,"quercusAlba","Quercus","alba",2,"32.9","277.33011399999998","N","P","QUAL","CD","CD",31.496,"33.4","32.9","Quercus alba"
213,40.6651309170418,-77.9060383684225,147889.1709,586805.913,"caryaTormento","Carya","tormentosa",2,"27.6","276.901769","N","P","CATO","CD","CD",28.956,"27.4","27.6","Carya tormentosa"
214,40.6651610645953,-77.9059808544339,147892.51,586810.7821,"quercusAlba","Quercus","alba",1,"42.9","277.93686000000002","N","P","QUAL","D","D",39.624,"43.5","42.9","Quercus alba"
215,40.6651902081251,-77.9061113602282,147895.7657,586799.7527,"quercusAlba","Quercus","alba",2,"30.2","276.83887700000002","N","P","QUAL","CD","CD",28.448,"29.8","30.2","Quercus alba"
216,40.6652244921773,-77.9060068067942,147899.5571,586808.6001,"quercusAlba","Quercus","alba",1,"66.900000000000006","278.25924300000003","N","P","QUAL","D","D",64.008,"68.5","66.900000000000006","Quercus alba"
217,40.6652864129955,-77.9060114433052,147906.4337,586808.2202,"quercusCoccinea","Quercus","coccinea",2,"40.1","278.60697199999998","N","P","QUCO","CD","CD",37.338,"39.5","40.1","Quercus coccinea"
218,40.6652115408525,-77.9059175893825,147898.105616,586816.141471,"pinusStrobus","Pinus","strobus",2,"34.4","279.33817399999998","N","P","PIST","CD","CD",31.75,"33.5","34.4","Pinus strobus"
219,40.6651805002512,-77.9058937578168,147894.6552,586818.1505,"quercusAlba","Quercus","alba",1,"53.2","279.24441100000001","N","P","QUAL","D","D",50.292,"54.2","53.2","Quercus alba"
220,40.6652554041914,-77.9058582511523,147902.9675,586821.1675,"quercusAlba","Quercus","alba",2,"52.4","280.49788599999999","N","P","QUAL","CD","CD",50.8,"51.8","52.4","Quercus alba"
221,40.6652528235922,-77.9057969577777,147902.671796,586826.349744,"pinusStrobus","Pinus","strobus",1,"47.7","281.04881799999998","N","P","PIST","D","D",44.958,"46.6","47.7","Pinus strobus"
222,40.6653147155431,-77.9057725012473,147909.54085,586828.429824,"quercusVelatina","Quercus","velatina",1,"56.8","282.10140000000001","N","P","QUVE","D","D",53.848,"55.6","56.8","Quercus velatina"
223,40.6652923527621,-77.9055084528999,147907.018258138,586850.752419797,"quercusVelatina","Quercus","velatina",1,"50.9","N/A","N","P","QUVE","D","D",49.276,"51.3","50.9","Quercus velatina"
224,40.6652315906737,-77.9055624121737,147900.279055857,586846.177932766,"quercusPrinus","Quercus","prinus",2,"32.1","N/A","N","P","QUPR","CD","CD",29.21,"31.2","32.1","Quercus prinus"
225,40.6652306134503,-77.9055795153308,147900.173089131,586844.731559008,"quercusPrinus","Quercus","prinus",2,"31.8","N/A","N","P","QUPR","CD","CD",30.734,"31.5","31.8","Quercus prinus"
226,40.6653733421537,-77.9055478318773,147916.017472,586847.438516,"quercusRubra","Quercus","rubra",2,"45.9","285.58199300000001","N","P","QURU","CD","CD",42.164,"45","45.9","Quercus rubra"
227,40.6653609248735,-77.9055226436243,147914.634862,586849.565913,"quercusCoccinea","Quercus","coccinea",2,"38.700000000000003","285.67801700000001","N","P","QUCO","CD","CD",37.084,"38.299999999999997","38.700000000000003","Quercus coccinea"
228,40.6653724313381,-77.9054650093944,147915.904,586854.4415,"quercusAlba","Quercus","alba",2,"33.299999999999997","286.36591499999997","N","P","QUAL","CD","CD",31.75,"33.1","33.299999999999997","Quercus alba"
229,40.6654385348363,-77.9054155076742,147923.237,586858.6401,"quercusRubra","Quercus","rubra",1,"62.3","287.80190700000003","N","P","QURU","D","D",58.674,"64.5","62.3","Quercus rubra"
230,40.6655011549438,-77.9053001516081,147930.1734,586868.4064,"quercusPrinus","Quercus","prinus",1,"56.2","289.344044","N","P","QUPR","D","D",52.578,"54.4","56.2","Quercus prinus"
231,40.6654273171867,-77.9052539509436,147921.967324,586872.298535,"caryaOvata","Carya","ovata",2,"28.1","288.74779000000001","N","P","CAOV","CD","CD",27.94,"27.5","28.1","Carya ovata"
232,40.6654022984262,-77.9053410296678,147919.2021,586864.9306,"caryaTormento","Carya","tormentosa",1,"30.7","287.94999799999999","N","P","CATO","D","D",29.464,"31","30.7","Carya tormentosa"
233,40.6653613092168,-77.9053142986953,147914.646537,586867.182866,"acerSaccharu","Acer","saccharum",2,"39.1","287.560519","N","P","ACSA","CD","CD",37.592,"38.200000000000003","39.1","Acer saccharum"
234,40.6653355452114,-77.9053001073815,147911.7835,586868.3778,"quercusAlba","Quercus","alba",2,"30.4","287.19054499999999","N","P","QUAL","CD","CD",28.194,"30.2","30.4","Quercus alba"
235,40.6654800889846,-77.9054039681038,147927.849603289,586859.623962304,"caryaGlabra","Carya","glabra",1,"28.5","N/A","N","P","CAGL","D","D",27.686,"29","28.5","Carya glabra"
